x1,x2,y
-2.6651491303998047,NA,-1.0365422918306528
-0.70190509775240262,-0.97095428399129757,0.94003248941124373
NA,NA,1.06199289439544
NA,NA,1.7607421668208543
NA,NA,2.644904797690105
0.48991740394674543,NA,NA
NA,1.525684684045657,NA
NA,-1.4536311696005764,-0.023744459625929526
NA,2.4593187629672171,NA
NA,0.98180104748268893,NA
NA,NA,NA
-1.0352333317106241,-1.8630922120148794,NA
1.497947645188167,NA,NA
NA,-1.1085339714747557,0.74473243904761977
NA,NA,NA
1.7192615324626144,NA,NA
1.6110365884842146,NA,NA
NA,-0.96122325879066728,NA
NA,NA,NA
-0.52037986612890674,-1.493080837637772,0.81108524149649086
NA,0.8952824451317607,NA
-1.9345175761016402,-1.6550358207348732,-2.2470991137517538
-2.7208712454802439,NA,0.29137915697921013
NA,NA,0.6242473311546517
0.31730281149937545,NA,NA
0.026261498976951625,-1.1698551300854017,NA
2.6646199720462125,0.38114875890125455,NA
NA,-0.74571033219121841,0.82458429861884619
-0.51708752129177105,NA,1.2928351979190027
0.49082597286802665,NA,2.2769142967201716
NA,NA,NA
-0.10308043512460907,NA,-0.19729129626696595
NA,0.79759594114272969,NA
NA,NA,0.7284364155641565
NA,1.4213354865594761,NA
NA,NA,NA
NA,-0.60414494444083322,1.5935860227435277
NA,NA,NA
NA,-0.28143367829590082,2.6904770447742554
NA,0.042920142418466867,NA
-2.051867849143667,NA,-0.056565304018164841
2.3519574477189726,0.071559290764571237,NA
1.8898488179927462,-2.227969105582476,NA
-0.55629712787895969,-0.7761053620012579,-0.52951910262808921
NA,-1.471016424532321,0.26831667321385788
-0.096415999902744298,NA,NA
3.5042722953641134,NA,NA
2.9317293690493562,NA,NA
